"DATE","CATEGORY","SUBJECT","DOWNLOAD"
"08-Apr-2021","NSE LISTING","
	Listing of Equity Shares of V Marc India Limited (SME-IPO)


&nbsp;
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_list_08042021.pdf"
"08-Apr-2021","SURVEILLANCE","
	Clarification by Akg Exim Limited



	Clarification by Cigniti Technologies Limited



	Clarification by JSW Ispat Special Products Limited



	Clarification by Jubilant Ingrevia Limited



	Clarification by Jullundur Motor Agency (Delhi) Limited



	Clarification by KPIT Technologies Limited



	Clarification by MPS Limited



	News about Panacea Biotec Limited



	Clarification by Religare Enterprises Limited



	Clarification by SMS Lifesciences India Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_surv_08042021.pdf"
"07-Apr-2021","INVESTOR SERVICES CELL","
	Corporates with highest number of complaints pending

","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_isc_07042021.pdf"
"07-Apr-2021","SURVEILLANCE","
	Clarification by Agro Phos India Limited



	Clarification by Hikal Limited



	Clarification by JSW Ispat Special Products Limited



	Clarification by Jubilant Ingrevia Limited



	Clarification by KPIT Technologies Limited



	Clarification by MPS Limited



	Clarification by United Drilling Tools Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_surv_07042021.pdf"
"06-Apr-2021","NSE CLEARING","
	Market-wide Position Limit in SAIL

","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_nsccl_06042021.pdf"
"06-Apr-2021","NSE LISTING","
	Listing of Equity Shares of Siddhika Coatings Limited (SME-IPO)




","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_list_06042021.pdf"
"06-Apr-2021","NSE LISTING","
	Listing of Equity Shares of Barbeque Nation Hospitality Limited (IPO)


&nbsp;
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_list_06042021_0.pdf"
"06-Apr-2021","SURVEILLANCE","
	Clarification by Akg Exim Limited



	Clarification by Dynamatic Technologies Limited



	Clarification by United Drilling Tools Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_surv_06042021.pdf"
"05-Apr-2021","SURVEILLANCE","
	Clarification by Dynamatic Technologies Limited



	Clarification by Industrial Investment Trust Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_surv_05042021.pdf"
"05-Apr-2021","CORPORATE COMMUNICATIONS","NSE successfully completes live trading from its Disaster Recovery (DR) site
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_cc_05042021.pdf"
"05-Apr-2021","NSE LISTING","
	Listing of Partly Paid up Equity Shares of Satin Creditcare Network Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_list_05042021.pdf"
"01-Apr-2021","SURVEILLANCE","Clarification by Asahi India Glass Limited

News about Bharat Petroleum Corporation Limited

Clarification by Bliss GVS Pharma Limited

Clarification by Dhani Services Limited

Clarification by Hikal Limited

Clarification by Hinduja Global Solutions Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_surv_01042021.pdf"
"31-Mar-2021","SURVEILLANCE","Clarification by Asahi India Glass Limited

Clarification by Bliss GVS Pharma Limited

Clarification by Dhani Services Limited

Clarification by Hinduja Global Solutions Limited

Clarification by MOIL Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_surv_31032021.pdf"
"31-Mar-2021","NSE LISTING","Listing of Partly Paid Equity Shares of Arvind Fashions Limited pursuant to Rights issue
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_list_31032021.pdf"
"30-Mar-2021","NSE CLEARING","Market-wide Position Limit in SAIL
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_nsccl_30032021.pdf"
"30-Mar-2021","SURVEILLANCE","Clarification by MOIL Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_surv_30032021.pdf"
"30-Mar-2021","CORPORATE COMMUNICATIONS","NSE Academy signs MoU with Gujarat International Finance Tec-City (GIFT City)
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_cc_30032021.pdf"
"26-Mar-2021","MEMBER COMPLIANCE","Declaration as Defaulter and Expulsion of Trading Member
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_Compl_26032021.pdf"
"26-Mar-2021","NSE LISTING","Listing of Equity Shares of Nazara Technologies Limited (Main Board-IPO)
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_list_26032021.pdf"
"26-Mar-2021","NSE LISTING","Listing of Equity Shares of Suvidhaa Infoserve Limited pursuant to the Composite Scheme of Arrangement&nbsp;
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_list_26032021_0.pdf"
"26-Mar-2021","SURVEILLANCE","News about Adani Transmission Limited

Clarification by GFL Limited

Clarification by ICRA Limited

Clarification by JBF Industries Limited

Clarification by Privi Speciality Chemicals Limited

Clarification by Silgo Retail Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_surv_26032021.pdf"
"25-Mar-2021","SURVEILLANCE","Clarification by Aarti Industries Limited

Clarification by Adani Power Limited

Clarification by Agro Phos India Limited

Clarification by DCW Limited

Clarification by GFL Limited

Clarification by Hindusthan National Glass &amp; Industries Limited

Clarification by ICRA Limited

Clarification by JBF Industries Limited

Clarification by Kirloskar Brothers Limited

Clarification by Shankara Building Products Limited

Clarification by Silgo Retail Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_surv_25032021.pdf"
"25-Mar-2021","MEMBER COMPLIANCE","Declaration as Defaulter and Expulsion of Trading Member

&nbsp;
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_Compl_25032021.pdf"
"25-Mar-2021","NSE LISTING","Listing of Equity Shares of Suryoday Small Finance Bank Limited (IPO)
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_list_25032021.pdf"
"25-Mar-2021","NSE LISTING","Listing of Equity Shares of Kalyan Jewellers India Limited (IPO)
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_list_25032021_0.pdf"
"25-Mar-2021","NSE LISTING","Recommencement of trading in equity shares of Ortin Laboratories Limited allotted post capital reduction pursuant to Scheme of Arrangement approved by NCLT vide order dated December 24, 2020
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_list_25032021_1.pdf"
"24-Mar-2021","NSE LISTING","Listing of Unsecured Redeemable Non-Convertible Debentures of IIFL Finance Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_list_24032021_1.pdf"
"24-Mar-2021","SURVEILLANCE","Clarification by Aarti Industries Limited

Clarification by Adani Power Limited

Clarification by Alembic Limited

Clarification by Kirloskar Brothers Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_surv_24032021.pdf"
"24-Mar-2021","NSE INDICES","Change in the Fixed Income Indices w.e.f. April 05, 2021
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/ind_prs24032021.pdf"
"24-Mar-2021","NSE LISTING","Listing of Equity Shares of Craftsman Automation Limited (Main Board-IPO)
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_list_24032021.pdf"
"24-Mar-2021","NSE LISTING","Listing of Equity Shares of Laxmi Organic Industries Limited (Main Board-IPO)
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_list_24032021_0.pdf"
"23-Mar-2021","SURVEILLANCE","News about Adani Transmission Limited

Clarification by Alembic Limited

Clarification by Hester Biosciences Limited

Clarification by Shankara Building Products Limited

Clarification by Vidhi Specialty Food Ingredients Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_surv_23032021.pdf"
"23-Mar-2021","NSE LISTING","Listing of Equity Shares of Anupam Rasayan India Limited (Main Board-IPO)

&nbsp;
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_list_23032021.pdf"
"22-Mar-2021","SURVEILLANCE","Clarification by Hester Biosciences Limited

Clarification by NRB Industrial Bearings Limited

Clarification by Rail Vikas Nigam Limited

Clarification by Rossari Biotech Limited

Clarification by Vidhi Specialty Food Ingredients Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_surv_22032021.pdf"
"22-Mar-2021","CORPORATE COMMUNICATIONS","An Update on the February 24th incident
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_cc_22032021.pdf"
"22-Mar-2021","NSE INDICES","Annual Review of NIFTY Fixed Income Indices
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/ind_prs22032021.pdf"
"19-Mar-2021","SURVEILLANCE","Clarification by Ashiana Housing Limited

Clarification by Allied Digital Services Limited

Clarification by NRB Industrial Bearings Limited

Clarification by TCNS Clothing Co. Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_surv_19032021.pdf"
"18-Mar-2021","SURVEILLANCE","Clarification by Allied Digital Services Limited

Clarification by Bafna Pharmaceuticals Limited

News about Edelweiss Financial Services Limited

News about ITC Limited

Clarification by Intellect Design Arena Limited

Clarification by Rajratan Global Wire Limited

Clarification by Rossari Biotech Limited

Clarification by Sharda Cropchem Limited

Clarification by TCNS Clothing Co. Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_surv_18032021.pdf"
"18-Mar-2021","NSE CLEARING","Market-wide Position Limit in IDEA

Market-wide Position Limit in SAIL
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_nsccl_18032021.pdf"
"18-Mar-2021","NSE LISTING","Listing of Sovereign Gold Bonds Series XII FY 2020-21
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_list_18032021.pdf"
"18-Mar-2021","NSE LISTING","Listing of Equity Shares of Easy Trip Planners Limited (Main Board-IPO)
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_list_18032021_0.pdf"
"18-Mar-2021","NSE LISTING","Listing of equity shares of Arvee Laboratories (India) Limited On Capital Market Segment (Main Board) pursuant to migration from SME Emerge platform
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_list_18032021_1.pdf"
"17-Mar-2021","SURVEILLANCE","Clarification by Ashiana Housing Limited

Clarification by Bafna Pharmaceuticals Limited

Clarification by Bliss GVS Pharma Limited

Clarification by Consolidated Finvest &amp; Holdings Limited

Clarification by Datamatics Global Services Limited

Clarification by Hindusthan National Glass &amp; Industries Limited

News about ITC Limited

Clarification by Intellect Design Arena Limited

Clarification by Nahar Poly Films Limited

Clarification by Rajratan Global Wire Limited

Clarification by Sharda Cropchem Limited

Clarification by Zensar Technologies Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_surv_17032021.pdf"
"17-Mar-2021","CORPORATE COMMUNICATIONS","NSE&nbsp;Data invests in technology start-up Capital Quant Solutions
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_cc_17032021.pdf"
"17-Mar-2021","NSE LISTING","Listing of Equity Shares of Jubilant Ingrevia Limited pursuant to Composite Scheme of Arrangement
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_list_17032021.pdf"
"17-Mar-2021","NSE LISTING","Revocation of suspension of trading in the securities of DSJ Communications Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_list_17032021_0.pdf"
"16-Mar-2021","SURVEILLANCE","Clarification by Consolidated Finvest &amp; Holdings Limited

Clarification by Datamatics Global Services Limited

Clarification by Nahar Poly Films Limited

Clarification by Zensar Technologies Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_surv_16032021.pdf"
"15-Mar-2021","SURVEILLANCE","Clarification by Apollo Pipes Limited

Clarification by Olectra Greentech Limited

News about Tata Power Company Limited

Clarification by Usha Martin Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_surv_15032021.pdf"
"15-Mar-2021","MEMBER COMPLIANCE","Declaration as Defaulter and Expulsion of Trading Member
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_Compl_15032021.pdf"
"12-Mar-2021","SURVEILLANCE","Clarification by Apollo Pipes Limited

Clarification by Olectra Greentech Limited

News about Tata Power Company Limited

&nbsp;
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_surv_12032021.pdf"
"12-Mar-2021","NSE LISTING","Listing of Equity Shares of MTAR Technologies Limited (IPO)
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_list_12032021.pdf"
"12-Mar-2021","NSE CLEARING","Market-wide Position Limit in BHEL
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/PR_nsccl_12032021.pdf"
"10-Mar-2021","NSE INDICES","Replacements in Indices w.e.f. March 31, 2021
","https://nsearchives.nseindia.com//web/sites/default/files/2021-03/ind_prs10032021.pdf"
